End Date,GBP/EUR,GBP/USD,GBP/CNY,GBP/JPY,GBP/AUD,MACD Copy
2000-01-03,1.6062,1.6168,13.3863,165.01,2.4603,-0.00055
2000-01-04,1.5962,1.6368,13.5521,166.18,2.4862,0.005
2000-01-05,1.5864,1.6355,13.5418,168.47,2.4958,0.0049
2000-01-06,1.5904,1.6413,13.5896,171.18,2.4915,-0.002
2000-01-07,1.597,1.6461,13.6295,173.6,2.5161,-0.0033
2000-01-08,1.5911,1.6379,13.5607,172.42,2.4987,0.00295
2000-01-09,1.5916,1.6391,13.5708,172.42,2.5005,-0.00025
2000-01-10,1.5921,1.6396,13.5749,172.42,2.5018,-0.00025
2000-01-11,1.5961,1.6362,13.5468,172.15,2.4914,-0.002
2000-01-12,1.5934,1.6477,13.6424,174.68,2.5032,0.00135
2000-01-13,1.5974,1.6473,13.6387,174.35,2.5,-0.002
2000-01-14,1.6043,1.646,13.6289,174.57,2.466,-0.00345
2000-01-15,1.6099,1.6343,13.5318,172.72,2.4529,-0.0028
2000-01-16,1.6129,1.635,13.5373,172.72,2.455,-0.0015
2000-01-17,1.6127,1.6349,13.5368,172.72,2.4549,0.0001
2000-01-18,1.6123,1.632,13.5116,170.76,2.4518,0.0002
2000-01-19,1.6147,1.637,13.5535,172.93,2.4565,-0.0012
2000-01-20,1.6229,1.6438,13.6098,173.05,2.4759,-0.0041
2000-01-21,1.6253,1.6541,13.695,174.13,2.4839,-0.0012
2000-01-22,1.6335,1.6488,13.6512,172.68,2.488,-0.0041
2000-01-23,1.6335,1.6488,13.6512,172.68,2.4839,0
2000-01-24,1.6335,1.6488,13.6512,172.68,2.4839,0
2000-01-25,1.6391,1.651,13.6685,174.37,2.5225,-0.0028
2000-01-26,1.6423,1.6445,13.6142,174.22,2.5072,-0.0016
2000-01-27,1.6371,1.6386,13.5645,173.27,2.5126,0.0026
2000-01-28,1.657,1.6385,13.5643,172.25,2.5023,-0.00995
2000-01-29,1.6572,1.619,13.4022,173.47,2.5476,-0.0001
2000-01-30,1.6578,1.619,13.4022,173.47,2.5476,-0.0003
2000-01-31,1.6581,1.6191,13.4031,173.47,2.5397,-0.00015
2000-02-01,1.6641,1.615,13.3686,173.45,2.5334,-0.003
2000-02-02,1.6603,1.6151,13.3684,174.08,2.5555,0.0019
2000-02-03,1.6458,1.6077,13.3072,173.86,2.519,0.00725
2000-02-04,1.612,1.5973,13.2234,171.8,2.5075,0.0169
2000-02-05,1.6171,1.591,13.1716,170.52,2.4976,-0.00255
2000-02-06,1.6215,1.591,13.1716,170.52,2.4957,-0.0022
2000-02-07,1.6225,1.5906,13.1679,170.52,2.4905,-0.0005
2000-02-08,1.6279,1.5967,13.2186,173.5,2.5181,-0.0027
2000-02-09,1.6331,1.6119,13.3444,176.37,2.5507,-0.0026
2000-02-10,1.6258,1.6166,13.3835,176.05,2.5468,0.00365
2000-02-11,1.6321,1.6084,13.316,175.57,2.5447,-0.00315
2000-02-12,1.6123,1.594,13.1964,173.23,2.5249,0.0099
2000-02-13,1.616,1.594,13.1958,173.23,2.5302,-0.00185
2000-02-14,1.6119,1.5932,13.1887,173.23,2.5337,0.00205
2000-02-15,1.6182,1.5868,13.1356,172.63,2.5299,-0.00315
2000-02-16,1.6201,1.5958,13.21,174.02,2.5377,-0.00095
2000-02-17,1.6292,1.6076,13.3069,175.78,2.5435,-0.00455
2000-02-18,1.6261,1.6078,13.3082,177.75,2.5426,0.00155
2000-02-19,1.6222,1.6016,13.2568,177.58,2.543,0.00195
2000-02-20,1.6273,1.6016,13.2568,177.58,2.543,-0.00255
2000-02-21,1.6273,1.602,13.2601,177.58,2.5489,0
2000-02-22,1.6197,1.5995,13.2394,177.85,2.5535,0.0038
2000-02-23,1.6068,1.6123,13.3459,178.65,2.583,0.00645
2000-02-24,1.5981,1.6033,13.2719,178.08,2.5843,0.00435
2000-02-25,1.6108,1.5999,13.2442,177.99,2.6009,-0.00635
2000-02-26,1.6359,1.5944,13.1994,175.5,2.5913,-0.01255
2000-02-27,1.6359,1.5944,13.1994,175.5,2.577,0
2000-02-28,1.6341,1.594,13.1962,175.5,2.5764,0.0009
2000-02-29,1.6404,1.5947,13.2023,174.35,2.595,-0.00315
2000-03-01,1.6349,1.5783,13.0664,173.87,2.5501,0.00275
2000-03-02,1.6284,1.5861,13.1308,169.85,2.6206,0.00325
2000-03-03,1.6316,1.576,13.0472,169.68,2.5976,-0.0016
2000-03-04,1.641,1.5765,13.0517,170.45,2.5906,-0.0047
2000-03-05,1.6412,1.5765,13.0517,170.45,2.5968,-0.0001
2000-03-06,1.6461,1.5772,13.0572,170.45,2.5922,-0.00245
2000-03-07,1.6393,1.5733,13.0247,169.1,2.6125,0.0034
2000-03-08,1.645,1.5792,13.0732,167.6,2.6085,-0.00285
2000-03-09,1.6437,1.5808,13.0871,169.37,2.5942,0.00065
2000-03-10,1.6355,1.581,13.0889,168.55,2.5663,0.0041
2000-03-11,1.6353,1.5752,13.0404,167.32,2.5617,0.0001
2000-03-12,1.6372,1.5785,13.0676,167.32,2.5671,-0.00095
2000-03-13,1.636,1.5766,13.052,167.32,2.5694,0.0006
2000-03-14,1.6348,1.5795,13.0752,166.74,2.5625,0.0006
2000-03-15,1.6284,1.5764,13.0496,165.69,2.5634,0.0032
2000-03-16,1.6239,1.5727,13.0187,166.04,2.5632,0.00225
2000-03-17,1.6212,1.5754,13.0406,166.15,2.5767,0.00135
2000-03-18,1.6179,1.5745,13.0345,167.8,2.5918,0.00165
2000-03-19,1.6189,1.5745,13.0345,167.8,2.5918,-0.0005
2000-03-20,1.6194,1.575,13.0386,167.8,2.5966,-0.00025
2000-03-21,1.6117,1.5693,12.9913,166.82,2.5803,0.00385
2000-03-22,1.6299,1.5725,13.0176,167.99,2.5768,-0.0091
2000-03-23,1.6413,1.5777,13.0607,168.81,2.6078,-0.0057
2000-03-24,1.6327,1.5869,13.1374,170.3,2.617,0.0043
2000-03-25,1.6289,1.595,13.2048,170.2,2.6208,0.0019
2000-03-26,1.6337,1.594,13.1966,170.2,2.6243,-0.0024
2000-03-27,1.6308,1.594,13.1966,170.2,2.6196,0.00145
2000-03-28,1.6424,1.5866,13.1359,169.32,2.5933,-0.0058
2000-03-29,1.6513,1.5888,13.1541,168.06,2.5822,-0.00445
2000-03-30,1.6769,1.5954,13.2085,168.28,2.608,-0.0128
2000-03-31,1.6584,1.5959,13.2124,168.08,2.603,0.00925
2000-04-01,1.6663,1.5918,13.178,163.4,2.6182,-0.00395
2000-04-02,1.6651,1.5918,13.178,163.4,2.6172,0.0006
2000-04-03,1.6644,1.5918,13.178,163.4,2.6206,0.00035
2000-04-04,1.6675,1.5973,13.2236,167.27,2.6253,-0.00155
2000-04-05,1.6629,1.5971,13.2221,167.45,2.634,0.0023
2000-04-06,1.642,1.5833,13.109,166,2.6104,0.01045
2000-04-07,1.6471,1.58,13.0817,165.37,2.6191,-0.00255
2000-04-08,1.6535,1.5789,13.0725,166.52,2.6293,-0.0032
2000-04-09,1.651,1.5789,13.0725,166.52,2.6319,0.00125
2000-04-10,1.6532,1.5789,13.0725,166.52,2.6319,-0.0011
2000-04-11,1.6456,1.5842,13.1168,168.52,2.6475,0.0038
2000-04-12,1.6526,1.5855,13.1261,169.63,2.6575,-0.0035
2000-04-13,1.657,1.588,13.1477,167.8,2.6597,-0.0022
2000-04-14,1.6622,1.5879,13.1473,167.86,2.6597,-0.0026
2000-04-15,1.6556,1.5877,13.1452,166.2,2.6555,0.0033
2000-04-16,1.6567,1.5877,13.1452,166.2,2.6572,-0.00055
2000-04-17,1.6567,1.586,13.1311,166.2,2.6477,0
2000-04-18,1.6613,1.5806,13.0864,164.97,2.6736,-0.0023
2000-04-19,1.666,1.5786,13.0689,165.21,2.6516,-0.00235
2000-04-20,1.6809,1.5818,13.0961,165.53,2.6559,-0.00745
2000-04-21,1.6818,1.5794,13.0756,167.03,2.6651,-0.00045
2000-04-22,1.6857,1.5773,13.0573,167.02,2.6602,-0.00195
2000-04-23,1.682,1.579,13.0719,166.7,2.6583,0.00185
2000-04-24,1.6796,1.5791,13.0727,166.35,2.6559,0.0012
2000-04-25,1.6783,1.578,13.0633,166.88,2.6519,0.00065
2000-04-26,1.715,1.5808,13.0874,167.28,2.6602,-0.01835
2000-04-27,1.7042,1.5754,13.0435,167.42,2.6798,0.0054
2000-04-28,1.7289,1.5724,13.0191,167.24,2.6706,-0.01235
2000-04-29,1.7051,1.5516,12.8471,168.22,2.6559,0.0119
2000-04-30,1.701,1.5516,12.8465,168.22,2.6559,0.00205
2000-05-01,1.7015,1.552,12.8503,168.22,2.6512,-0.00025
2000-05-02,1.6932,1.5524,12.8538,168.92,2.6605,0.00415
2000-05-03,1.7146,1.5593,12.9111,169.15,2.6651,-0.0107
2000-05-04,1.7432,1.5617,12.9304,170.25,2.6353,-0.0143
2000-05-05,1.7323,1.5411,12.7603,166.55,2.6059,0.00545
2000-05-06,1.6997,1.5276,12.6485,165.73,2.5567,0.0163
2000-05-07,1.7114,1.5306,12.6732,165.73,2.5617,-0.00585
2000-05-08,1.7114,1.5279,12.6505,165.73,2.5589,0
2000-05-09,1.704,1.5319,12.6837,166.7,2.6291,0.0037
2000-05-10,1.6874,1.5309,12.6742,167.58,2.621,0.0083
2000-05-11,1.6643,1.5106,12.5052,165.32,2.5955,0.01155
2000-05-12,1.6676,1.5045,12.4544,162.9,2.5914,-0.00165
2000-05-13,1.6488,1.517,12.5574,164.88,2.6128,0.0094
2000-05-14,1.6545,1.5203,12.5847,164.88,2.6122,-0.00285
2000-05-15,1.6521,1.5196,12.5792,164.88,2.6219,0.0012
2000-05-16,1.6511,1.5061,12.4672,164.69,2.6221,0.0005
2000-05-17,1.654,1.4934,12.3614,163.92,2.5864,-0.00145
2000-05-18,1.6677,1.494,12.3654,163.55,2.6256,-0.00685
2000-05-19,1.6557,1.4824,12.2705,160.82,2.5923,0.006
2000-05-20,1.6538,1.4881,12.3165,158.7,2.5917,0.00095
2000-05-21,1.662,1.486,12.2993,158.7,2.597,-0.0041
2000-05-22,1.662,1.4867,12.3047,158.7,2.5877,0
2000-05-23,1.653,1.4934,12.3605,159.82,2.6062,0.0045
2000-05-24,1.6283,1.477,12.2247,157.2,2.5669,0.01235
2000-05-25,1.6282,1.476,12.2167,159.13,2.5816,0.00005
2000-05-26,1.6116,1.4708,12.1743,157.87,2.58,0.0083
2000-05-27,1.6006,1.4912,12.3426,159.32,2.5979,0.0055
2000-05-28,1.5997,1.492,12.3494,159.32,2.5993,0.00045
2000-05-29,1.5979,1.492,12.3494,159.32,2.6185,0.0009
2000-05-30,1.6089,1.4918,12.3472,159.6,2.6052,-0.0055
2000-05-31,1.6062,1.4953,12.3771,159.58,2.5927,0.00135
2000-06-01,1.5998,1.5004,12.4188,161.38,2.6166,0.0032
2000-06-02,1.6026,1.4938,12.364,162.1,2.6098,-0.0014
2000-06-03,1.596,1.5079,12.481,162.95,2.6018,0.0033
2000-06-04,1.5959,1.5115,12.5108,162.95,2.6038,0.00005
2000-06-05,1.595,1.5083,12.4843,162.95,2.6011,0.00045
2000-06-06,1.601,1.5187,12.5706,163.28,2.605,-0.003
2000-06-07,1.6003,1.5282,12.6494,161.55,2.5978,0.00035
2000-06-08,1.582,1.5221,12.5988,160.62,2.5669,0.00915
2000-06-09,1.5774,1.5095,12.4951,160.17,2.5626,0.0023
2000-06-10,1.5822,1.5084,12.4857,161.25,2.5654,-0.0024
2000-06-11,1.5813,1.508,12.482,161.25,2.5646,0.00045
2000-06-12,1.5823,1.5085,12.4862,161.25,2.5642,-0.0005
2000-06-13,1.5852,1.5118,12.5137,161.38,2.5542,-0.00145
2000-06-14,1.5694,1.5083,12.4844,161.22,2.5276,0.0079
2000-06-15,1.5627,1.4991,12.4081,159.79,2.4987,0.00335
2000-06-16,1.5857,1.5131,12.5238,161.16,2.5076,-0.0115
2000-06-17,1.5674,1.5143,12.5332,160.9,2.4933,0.00915
2000-06-18,1.5723,1.5166,12.5526,160.9,2.4973,-0.00245
2000-06-19,1.5704,1.5143,12.5335,160.9,2.4966,0.00095
2000-06-20,1.5788,1.5116,12.5115,159.91,2.5089,-0.0042
2000-06-21,1.5854,1.5179,12.5637,159.9,2.5189,-0.0033
2000-06-22,1.5845,1.4991,12.4086,158.25,2.4865,0.00045
2000-06-23,1.6139,1.5136,12.5281,157.9,2.5332,-0.0147
2000-06-24,1.6054,1.5034,12.4437,157.25,2.5272,0.00425
2000-06-25,1.6059,1.5028,12.4385,157.25,2.5261,-0.00025
2000-06-26,1.6023,1.5031,12.441,157.25,2.5305,0.0018
2000-06-27,1.5982,1.4968,12.3892,158.08,2.5057,0.00205
2000-06-28,1.5905,1.5051,12.4586,158.53,2.501,0.00385
2000-06-29,1.6029,1.5117,12.5131,159.43,2.5082,-0.0062
2000-06-30,1.5946,1.5183,12.5684,159.4,2.52,0.00415
2000-07-01,1.5906,1.5165,12.5539,160.69,2.5382,0.002
2000-07-02,1.5906,1.5165,12.5539,160.69,2.5382,0
2000-07-03,1.593,1.5165,12.5544,160.68,2.5399,-0.0012
2000-07-04,1.5907,1.5128,12.5242,159.82,2.5239,0.00115
2000-07-05,1.5911,1.5149,12.5413,160.48,2.529,-0.0002
2000-07-06,1.5829,1.5082,12.4856,161.42,2.5565,0.0041
2000-07-07,1.5856,1.5071,12.4778,161.93,2.5519,-0.00135
2000-07-08,1.5971,1.5129,12.5254,163.15,2.5555,-0.00575
2000-07-09,1.5918,1.5135,12.5307,163.3,2.5566,0.00265
2000-07-10,1.5965,1.5134,12.5302,163.13,2.5595,-0.00235
2000-07-11,1.5841,1.5134,12.5299,161.95,2.5546,0.0062
2000-07-12,1.5909,1.5162,12.5532,162.1,2.5791,-0.0034
2000-07-13,1.5984,1.5066,12.4738,163.05,2.5594,-0.00375
2000-07-14,1.6033,1.5026,12.4403,162.55,2.5721,-0.00245
2000-07-15,1.5977,1.4986,12.4079,161.81,2.5646,0.0028
2000-07-16,1.5997,1.4995,12.4153,161.77,2.5685,-0.001
2000-07-17,1.5982,1.5005,12.4236,161.75,2.568,0.00075
2000-07-18,1.5954,1.4941,12.3696,161.56,2.5359,0.0014
2000-07-19,1.6156,1.4968,12.3928,162.07,2.5718,-0.0101
2000-07-20,1.6195,1.4971,12.3956,162.03,2.596,-0.00195
2000-07-21,1.6194,1.5124,12.5223,162.57,2.5927,0.00005
2000-07-22,1.6213,1.5193,12.579,165.35,2.59,-0.00095
2000-07-23,1.62,1.5165,12.5559,165.29,2.5852,0.00065
2000-07-24,1.6205,1.5171,12.5608,165.23,2.5864,-0.00025
2000-07-25,1.6232,1.5151,12.5449,164.83,2.5872,-0.00135
2000-07-26,1.6153,1.5153,12.5463,165.42,2.5879,0.00395
2000-07-27,1.6076,1.5156,12.5483,165.37,2.5609,0.00385
2000-07-28,1.6219,1.5136,12.5314,165.35,2.5706,-0.00715
2000-07-29,1.627,1.5031,12.4449,164.88,2.5539,-0.00255
2000-07-30,1.6268,1.5027,12.4415,164.66,2.5457,0.0001
2000-07-31,1.6265,1.5025,12.4398,164.65,2.547,0.00015
2000-08-01,1.6166,1.4987,12.4083,163.87,2.5814,0.00495
2000-08-02,1.6289,1.4916,12.3488,163.02,2.5773,-0.00615
2000-08-03,1.6337,1.4931,12.3613,162.67,2.5568,-0.0024
2000-08-04,1.6483,1.4954,12.3812,161.95,2.5487,-0.0073
2000-08-05,1.6569,1.5043,12.4556,162.87,2.5668,-0.0043
2000-08-06,1.6584,1.5047,12.4586,162.87,2.5699,-0.00075
2000-08-07,1.6576,1.5043,12.4553,162.87,2.5645,0.0004
2000-08-08,1.6625,1.511,12.5109,164.65,2.5726,-0.00245
2000-08-09,1.6667,1.5044,12.4562,163.33,2.5796,-0.0021
2000-08-10,1.6692,1.5018,12.4348,161.91,2.5935,-0.00125
2000-08-11,1.6467,1.4963,12.3894,162.92,2.5699,0.01125
2000-08-12,1.6632,1.5015,12.4322,163.28,2.5898,-0.00825
2000-08-13,1.6603,1.501,12.4277,162.8,2.5844,0.00145
2000-08-14,1.6614,1.5019,12.4354,162.8,2.592,-0.00055
2000-08-15,1.6606,1.504,12.4526,164.72,2.5816,0.0004
2000-08-16,1.646,1.5041,12.4518,163.98,2.5797,0.0073
2000-08-17,1.6375,1.4997,12.4171,162.95,2.538,0.00425
2000-08-18,1.6331,1.4986,12.4079,162.55,2.5245,0.0022
2000-08-19,1.6417,1.4885,12.3243,161.36,2.5207,-0.0043
2000-08-20,1.6426,1.4895,12.3326,161.36,2.5224,-0.00045
2000-08-21,1.6412,1.4895,12.3326,161.35,2.5195,0.0007
2000-08-22,1.6491,1.4873,12.3144,161.48,2.5268,-0.00395
2000-08-23,1.6521,1.483,12.2791,160.45,2.5521,-0.0015
2000-08-24,1.6504,1.4857,12.3006,159,2.5997,0.00085
2000-08-25,1.6418,1.4813,12.2648,158.32,2.5865,0.0043
2000-08-26,1.628,1.4704,12.1748,157.22,2.5592,0.0069
2000-08-27,1.6265,1.4689,12.1623,156.95,2.5613,0.00075
2000-08-28,1.6263,1.4689,12.1623,156.95,2.5576,0.0001
2000-08-29,1.6313,1.4699,12.1703,156.45,2.5706,-0.0025
2000-08-30,1.6316,1.456,12.0556,154.33,2.5525,-0.00015
2000-08-31,1.6326,1.4591,12.0798,155.31,2.5307,-0.0005
2000-09-01,1.6322,1.4491,11.9964,154.53,2.5107,0.0002
2000-09-02,1.6255,1.4639,12.119,154.95,2.5371,0.00335
2000-09-03,1.6223,1.4636,12.1167,154.93,2.5366,0.0016
2000-09-04,1.6202,1.4636,12.1167,154.93,2.5351,0.00105
2000-09-05,1.6215,1.4581,12.0706,154.28,2.5312,-0.00065
2000-09-06,1.6321,1.4544,12.041,153.82,2.5539,-0.0053
2000-09-07,1.6512,1.4384,11.909,152.62,2.5414,-0.00955
2000-09-08,1.647,1.4372,11.8986,150.98,2.5676,0.0021
2000-09-09,1.6311,1.4186,11.7453,150.82,2.5481,0.00795
2000-09-10,1.6332,1.414,11.7071,150.82,2.5413,-0.00105
2000-09-11,1.6332,1.414,11.7071,150.82,2.5413,0
2000-09-12,1.6348,1.4055,11.6355,149.2,2.501,-0.0008
2000-09-13,1.6294,1.4058,11.6382,150.25,2.5163,0.0027
2000-09-14,1.6394,1.4084,11.6586,150.87,2.5392,-0.005
2000-09-15,1.6244,1.4069,11.6456,150.83,2.5612,0.0075
2000-09-16,1.6364,1.398,11.5714,150.13,2.5609,-0.006
2000-09-17,1.6372,1.396,11.5548,150.13,2.5591,-0.0004
2000-09-18,1.6367,1.396,11.5548,149.65,2.5591,0.00025
2000-09-19,1.6442,1.4043,11.6237,149.77,2.5887,-0.00375
2000-09-20,1.6556,1.4098,11.6702,150.8,2.592,-0.0057
2000-09-21,1.6635,1.4105,11.6753,150.17,2.6159,-0.00395
2000-09-22,1.6732,1.4369,11.894,151.97,2.6423,-0.00485
2000-09-23,1.6581,1.4575,12.0662,151.97,2.6768,0.00755
2000-09-24,1.6581,1.4533,12.0314,151.97,2.6691,0
2000-09-25,1.6581,1.4533,12.0314,151.97,2.6493,0
2000-09-26,1.66,1.4518,12.0201,151.97,2.6409,-0.00095
2000-09-27,1.657,1.4632,12.1141,157.28,2.6635,0.0015
2000-09-28,1.6563,1.4638,12.1198,157.13,2.6533,0.00035
2000-09-29,1.6625,1.4629,12.1128,157.25,2.6816,-0.0031
2000-09-30,1.6625,1.4629,12.1128,157.25,2.6816,0
2000-10-01,1.6625,1.4629,12.1115,157.25,2.6816,0
2000-10-02,1.6683,1.4738,12.2016,158.37,2.7066,-0.0029
2000-10-03,1.6692,1.4673,12.1477,159.93,2.6824,-0.00045
2000-10-04,1.6703,1.4665,12.1412,159.93,2.6864,-0.00055
2000-10-05,1.667,1.4587,12.0763,159.4,2.7093,0.00165
2000-10-06,1.6548,1.4494,11.9996,157.87,2.6617,0.0061
2000-10-07,1.6636,1.4491,11.9968,157.4,2.7146,-0.0044
2000-10-08,1.6636,1.4451,11.964,157.4,2.7026,0
2000-10-09,1.6614,1.4451,11.9648,157.2,2.7042,0.0011
2000-10-10,1.667,1.449,11.9959,157.36,2.7035,-0.0028
2000-10-11,1.6689,1.4554,12.0489,156.27,2.7254,-0.00095
2000-10-12,1.6814,1.4628,12.1096,157.21,2.7341,-0.00625
2000-10-13,1.7033,1.4698,12.168,158.5,2.7595,-0.01095
2000-10-14,1.6985,1.4513,12.0149,157.1,2.7514,0.0024
2000-10-15,1.6943,1.4516,12.0169,157.1,2.7518,0.0021
2000-10-16,1.6943,1.4518,12.0183,156.41,2.7268,0
2000-10-17,1.7007,1.4475,11.9825,156.4,2.7641,-0.0032
2000-10-18,1.6956,1.4508,12.0101,155.95,2.7843,0.00255
2000-10-19,1.7184,1.4438,11.9523,155.53,2.7683,-0.0114
2000-10-20,1.7131,1.4461,11.9706,156.38,2.7681,0.00265
2000-10-21,1.7228,1.4499,12.0017,157.83,2.7408,-0.00485
2000-10-22,1.7227,1.4499,12.0017,157.83,2.7408,0.00005
2000-10-23,1.7227,1.4529,12.0268,157.83,2.7455,0
2000-10-24,1.7358,1.4512,12.0135,157.33,2.7592,-0.00655
2000-10-25,1.7312,1.4497,12.0012,156.33,2.7583,0.0023
2000-10-26,1.7291,1.4321,11.8555,154.94,2.7565,0.00105
2000-10-27,1.7292,1.4348,11.8784,155.32,2.7503,-0.00005
2000-10-28,1.7299,1.4539,12.0363,155.92,2.7759,-0.00035
2000-10-29,1.7334,1.4549,12.0448,155.92,2.7909,-0.00175
2000-10-30,1.7304,1.455,12.0458,155.92,2.7845,0.0015
2000-10-31,1.7244,1.4507,12.0092,157.97,2.7701,0.003
2000-11-01,1.7056,1.4482,11.9876,157.9,2.7829,0.0094
2000-11-02,1.6845,1.4521,12.0193,156.98,2.7679,0.01055
2000-11-03,1.683,1.4461,11.9694,156.28,2.7812,0.00075
2000-11-04,1.6701,1.4487,11.9904,155.42,2.7526,0.00645
2000-11-05,1.6672,1.4495,11.9972,155.19,2.761,0.00145
2000-11-06,1.6672,1.449,11.9933,154.96,2.744,0
2000-11-07,1.657,1.4278,11.8174,153.4,2.7131,0.0051
2000-11-08,1.665,1.4338,11.8671,153.32,2.7055,-0.004
2000-11-09,1.6642,1.4246,11.7916,152.7,2.7073,0.0004
2000-11-10,1.6507,1.4317,11.8501,153.57,2.7117,0.00675
2000-11-11,1.6574,1.4258,11.8018,153.87,2.7467,-0.00335
2000-11-12,1.6573,1.4275,11.8157,153.87,2.7473,0.00005
2000-11-13,1.6573,1.4263,11.8058,153.87,2.745,0
2000-11-14,1.6714,1.4375,11.8978,154.67,2.7602,-0.00705
2000-11-15,1.6672,1.4306,11.8417,154.7,2.7534,0.0021
2000-11-16,1.6633,1.4271,11.8116,155.4,2.7417,0.00195
2000-11-17,1.6692,1.4235,11.7823,155.16,2.7338,-0.00295
2000-11-18,1.6767,1.424,11.7861,154.8,2.7423,-0.00375
2000-11-19,1.6767,1.422,11.7698,154.8,2.7394,0
2000-11-20,1.6749,1.4227,11.7759,154.8,2.7287,0.0009
2000-11-21,1.6697,1.423,11.7779,156.05,2.7663,0.0026
2000-11-22,1.679,1.4177,11.7339,156.19,2.7733,-0.00465
2000-11-23,1.6655,1.4062,11.6411,155.49,2.6785,0.00675
2000-11-24,1.6673,1.3988,11.5795,154.36,2.6787,-0.0009
2000-11-25,1.6675,1.399,11.5811,155.85,2.674,-0.0001
2000-11-26,1.6656,1.3995,11.5851,155.85,2.681,0.00095
2000-11-27,1.6683,1.4006,11.5938,155.85,2.6698,-0.00135
2000-11-28,1.6629,1.4171,11.7305,156.73,2.6879,0.0027
2000-11-29,1.6527,1.4163,11.7235,156.13,2.7096,0.0051
2000-11-30,1.6576,1.4227,11.7766,157.91,2.7295,-0.00245
2000-12-01,1.6346,1.4263,11.8061,157.3,2.6982,0.0115
2000-12-02,1.6392,1.4412,11.9296,159.4,2.6804,-0.0023
2000-12-03,1.6372,1.4397,11.9171,159.4,2.6805,0.001
2000-12-04,1.6372,1.4397,11.9171,159.4,2.6805,0
2000-12-05,1.6319,1.453,12.0266,161.23,2.6629,0.00265
2000-12-06,1.6279,1.4336,11.8661,159.81,2.6574,0.002
2000-12-07,1.6172,1.4424,11.9384,158.7,2.6314,0.00535
2000-12-08,1.6235,1.4444,11.9556,159.38,2.6365,-0.00315
2000-12-09,1.6396,1.4449,11.9597,159.67,2.6353,-0.00805
2000-12-10,1.6359,1.4506,12.0065,159.67,2.6456,0.00185
2000-12-11,1.6391,1.4468,11.9753,159.67,2.6521,-0.0016
2000-12-12,1.6609,1.456,12.0521,159.67,2.6937,-0.0109
2000-12-13,1.6469,1.448,11.9856,159.67,2.672,0.007
2000-12-14,1.6585,1.4546,12.0398,162.6,2.6931,-0.0058
2000-12-15,1.6522,1.4719,12.1822,164.67,2.7123,0.00315
2000-12-16,1.6459,1.4744,12.2032,166.21,2.7048,0.00315
2000-12-17,1.6466,1.475,12.2083,166.21,2.6975,-0.00035
2000-12-18,1.6453,1.475,12.2083,166.21,2.7071,0.00065
2000-12-19,1.6485,1.4737,12.1983,164.34,2.717,-0.0016
2000-12-20,1.6395,1.4685,12.1551,164.52,2.6921,0.0045
2000-12-21,1.6244,1.4787,12.2386,165.85,2.6708,0.00755
2000-12-22,1.6072,1.4724,12.1868,164.98,2.6504,0.0086
2000-12-23,1.5985,1.4767,12.2237,165.88,2.6502,0.00435
2000-12-24,1.5985,1.4767,12.2237,165.88,2.6502,0
2000-12-25,1.5985,1.4725,12.1889,165.88,2.6427,0
2000-12-26,1.599,1.4789,12.2409,165.82,2.6542,-0.00025
2000-12-27,1.5908,1.4836,12.2799,165.82,2.6523,0.0041
2000-12-28,1.6082,1.4969,12.3902,169.65,2.6778,-0.0087
2000-12-29,1.6056,1.493,12.3592,171.31,2.693,0.0013
2000-12-30,1.5835,1.4927,12.3557,170.81,2.6704,0.01105
2000-12-31,1.5845,1.4927,12.3557,170.81,2.666,-0.0005
2001-01-01,1.5845,1.4927,12.3557,170.81,2.666,0
2001-01-02,1.5863,1.4951,12.3759,170.81,2.6742,-0.0009
2001-01-03,1.5768,1.4997,12.4145,171.51,2.679,0.00475
2001-01-04,1.6029,1.4897,12.3309,171.85,2.6757,-0.01305
2001-01-05,1.5794,1.5013,12.4281,172.3,2.6527,0.01175
2001-01-06,1.5669,1.5018,12.4311,174,2.6278,0.00625
2001-01-07,1.5736,1.5031,12.4419,174,2.6301,-0.00335
2001-01-08,1.5701,1.5021,12.4333,174,2.6262,0.00175
2001-01-09,1.5768,1.4969,12.391,173.6,2.6285,-0.00335
2001-01-10,1.5754,1.4901,12.3335,173.71,2.6418,0.0007
2001-01-11,1.5855,1.4873,12.3106,173.33,2.6724,-0.00505
2001-01-12,1.5721,1.4978,12.3973,175.73,2.6681,0.0067
2001-01-13,1.552,1.477,12.2251,173.99,2.6523,0.01005
2001-01-14,1.5473,1.4775,12.229,173.99,2.6469,0.00235
2001-01-15,1.5473,1.4775,12.229,173.99,2.6509,0
2001-01-16,1.5663,1.4771,12.2257,175.94,2.6746,-0.0095
2001-01-17,1.5625,1.4715,12.1789,172.01,2.6513,0.0019
2001-01-18,1.5751,1.4728,12.1898,174.02,2.6607,-0.0063
2001-01-19,1.5596,1.4732,12.1929,173.79,2.6363,0.00775
2001-01-20,1.5647,1.4627,12.1059,172.28,2.6284,-0.00255
2001-01-21,1.5647,1.4627,12.1056,172.28,2.6284,0
2001-01-22,1.5653,1.4627,12.1056,172.28,2.6299,-0.0003
2001-01-23,1.558,1.4643,12.1216,170.45,2.6296,0.00365
2001-01-24,1.5666,1.4692,12.1628,171.7,2.6573,-0.0043
2001-01-25,1.5783,1.4561,12.0541,172.57,2.6804,-0.00585
